Index,Address,Type,Status,Value,Balance,Create Block,Redeem Block,Create Time,Redeem Time
23621,1CsRMmosmT5J5HQjQF9bkqG8PpiJSi3Fzr,S2-COIN-5,Redeemed,5.00000000,0E-8,216094,488417,1357885062,1507217263
28668,1Go2b7QLbYgmunoeTK3Qdkd3hbHy1AGoV2,S2-COIN-25,Redeemed,25.00000000,0E-8,161952,488280,1326429016,1507119476
5556,1Dn6YAoCHxyhwh5KWJ51rbBpuqBvFFVBGv,S1-COIN-1,Redeemed,1.00000000,0E-8,184590,488234,1339728613,1507088507
16419,1CAQbkk5LQKBpTxrGwto7bRBJbbQhkhFWa,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,161523,488138,1326181692,1507042300
5520,1DKBsWxvEVejoCxshuzHVCn8WbHAy34c7c,S1-COIN-1,Redeemed,1.00000000,0E-8,184590,488111,1339728613,1507029184
30461,125VXv89zgebPgEQsPHhxrAEo8cB2zwLnY,S2-COIN-0.5,Redeemed,0.50000000,1E-8,235354,488080,1368128585,1507015004
22213,1CSeD5xtzyNAjQSCn5s1iFdFXRQCfEHK8L,S2-COIN-5,Redeemed,5.00000000,0E-8,216094,487942,1357885062,1506948947
22485,1CsGL65mPK3bT2Zg7rjJX8yyy8sHbHwvG4,S2-COIN-5,Redeemed,5.00000000,0E-8,216094,487849,1357885062,1506891540
10622,1PWXoSV9DowHU2hQyBG9jxfUncNeBLaqiw,S1-COIN-25,Redeemed,25.00000000,0E-8,152584,487833,1320859665,1506881413
22883,1CsKgtbauA7SgkNX3hTPC4SV5qMc9KvAsG,S2-COIN-5,Redeemed,5.00000000,0E-8,216094,487829,1357885062,1506876431
41057,138AUAtPAfMkcDqeuqRDgR2aPF9E2tKa2X,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238574,487742,1369860507,1506817550
23371,1CspKRYTfdrb3MAQ1K7G9PPhpnZ5BWAkr,S2-COIN-5,Redeemed,5.00000000,0E-8,235312,487733,1368104024,1506810722
4791,1BZTkpx37qqJfaMJqr2mcXNY5bQxpj28eN,S1-COIN-5,Redeemed,5.00000000,0E-8,195367,487732,1345753803,1506810695
23196,1CsnoX9ToxeGAPLm2dDCQajbmnmPfCZiuw,S2-COIN-5,Redeemed,5.00000000,0E-8,216094,487698,1357885062,1506788465
22534,1CsgYf3TQ6Mnt5PxtcmwfGWQnN6vjhCgHF,S2-COIN-5,Redeemed,5.00000000,0E-8,216094,487692,1357885062,1506783598
20408,1CCTUyANL89BtPyyooLMBqr4JDgkDYsm9,S2-COIN-1-2012,Redeemed,1.00000000,0.00059054,211086,487395,1354782648,1506628282
32441,12CKX1M5pTGWtSSpxpcASdosmx69xfVkVt,S2-COIN-0.5,Redeemed,0.50000000,0.00998870,273308,487368,1386303458,1506612419
43805,13Hdwd9qtaiPt8VzBXdZenLyvjAjYqxjeS,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,242534,487025,1371787255,1506417240
41430,139j36DY1eUmcGSx5wV1L8qfnANN9rpijR,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,225460,486963,1363072439,1506379204
42635,13DHk9ZSoB6CVwRybqBEiLk7p3mzoTQzi4,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,270555,486957,1384924017,1506375186
31085,127yePjKheesrLMSJBjdJmtNiNNnyL2eTh,S2-COIN-0.5,Redeemed,0.50000000,0E-8,242534,486926,1371787255,1506354624
6619,1FUVpiGV4DbhfNfgAgNbjmB2NuwGQPRASo,S1-COIN-1,Redeemed,1.00000000,0E-8,214115,486860,1356753889,1506312051
14456,1Ca69fKmT9xyhNWTCD7p9Antz3uKbvewc9,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,167452,486436,1329622453,1506060334
15796,1CaJKKHqz2Gz3L2KWrRB1cyYE6EsJF6sLt,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,167452,486436,1329622453,1506060334
16952,1CAuJGvmpMMPDmx1DJ7moFPcZthT9wg4RB,S2-COIN-1-2011,Redeemed,1.00000000,1E-8,157370,486391,1323802451,1506036802
3813,19ZKzMeViZ3vfbs9ZY4D5in2BzpT8cZU2b,S1-COIN-1,Redeemed,1.00000000,0E-8,154173,486286,1321855949,1505986546
29072,121DEtS6NFw1Dpb3JtPdEndbKiwg6Apsr1,S2-COIN-0.5,Redeemed,0.50000000,0E-8,273321,486217,1386308520,1505947561
28918,1GoSYEKWyZmcd5pdqFnamXfWmzNjctggUJ,S2-COIN-25,Redeemed,25.00000000,0E-8,211086,486163,1354782648,1505921144
5440,1Dduw8R3rNXGbMkgkHAK5jjeVW7879eQM7,S1-COIN-1,Redeemed,1.00000000,2E-8,177044,486150,1335286068,1505911862
5444,1De6Bp8BxsmHsiw5YyLMTADMvbkcHjqj4Q,S1-COIN-1,Redeemed,1.00000000,0E-8,177044,486150,1335286068,1505911862
5445,1De9Dv4sZgKS1ksKFPXkWH11gE2xaD9WaX,S1-COIN-1,Redeemed,1.00000000,2E-8,177044,486150,1335286068,1505911862
5450,1DehKL38VguPSAKdXcQyFN1XXY8onhKWre,S1-COIN-1,Redeemed,1.00000000,0E-8,177044,486150,1335286068,1505911862
5459,1DEVn2x96NMNX2wApnwyBgcD8dCZCHayJa,S1-COIN-1,Redeemed,1.00000000,0E-8,177044,486150,1335286068,1505911862
42602,13DEPpZSN2H7LWPXMyVQeDo2vzsxaasG5R,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,236252,486150,1368589080,1505911862
28082,1Gdpf4VEReKSmXUsguEaWn2LPHZH8MX72W,S2-COIN-25,Redeemed,25.00000000,0E-8,211086,486128,1354782648,1505891876
12333,1AgaqyP4CSqnicdkXHtN8Qiy221NVUj6x2,S2-COIN-10,Redeemed,10.00000000,0E-8,159639,485946,1325133061,1505778101
13108,1Agph3EAvu64uBLvLr7QdBxMREyNr8XtQF,S2-COIN-10,Redeemed,10.00000000,0E-8,159639,485946,1325133061,1505778101
10827,1QJKxuZhmqv43uPkHjUdUSbgSR6nQRSMcs,S1-COIN-25,Redeemed,25.00000000,0E-8,158271,485939,1324360657,1505775561
27907,1GdgNVbmDyp1rAxcmDQjziumaXLZpgKL78,S2-COIN-25,Redeemed,25.00000000,0E-8,223535,485888,1362029921,1505737963
39044,131jUdzwvW7e2m24Ybs28vPg4SYQrxa56L,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,485885,1362029921,1505737266
10731,1Q8G1r6MWrZAHL29gTrxLUbtez2G9JVxYK,S1-COIN-25,Redeemed,25.00000000,0E-8,155413,485870,1322680927,1505726830
11465,1cyMZEynbtHwG5mMwoE3H5v9bpcJbmYvQ,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,155977,485477,1322985155,1505522241
21733,1CSABfEi7heHydr15xDPD6E5dPg58UHYeq,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,214453,485477,1356936288,1505522241
12868,1AgKHi6KFSRD1iHxrpZuefWZokwvJhL515,S3-COIN-1-AG,Redeemed,1.00000000,0E-8,250630,485457,1375838062,1505511703
42797,13DzuKLju3rLSCsQaDEPFfaLo6P7hWh1MY,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,236252,484550,1368589080,1505073302
19026,1CcgZdY7fBd3id8J7suHh7JG8ZNfbLbWXx,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,200250,484443,1348456290,1505006030
4629,1BqeSW8Fd2vPRfb6TvWeYHDTvBvEQaKhRi,S1-COIN-5,Redeemed,5.00000000,0E-8,195367,484418,1345753803,1504995388
14942,1CAbyLr4XpBxim7WJSVPKXbQvaFRhE1Fag,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157370,484385,1323802451,1504978589
27768,1GDaQETGvMYuRVUEEoBYFHCoXuuhRUcwWj,S2-COIN-25,Redeemed,25.00000000,0E-8,230824,484187,1365691413,1504879390
23328,1CspaPrDYfztTRSyproWy5Mn5sxCdKZGu,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,212320,484014,1355602186,1504791789
12754,1AghvQ3uyceGVrtpKT9sHwLMvbiNTjpGoW,S2-COIN-10,Redeemed,10.00000000,0E-8,206278,483996,1351951332,1504782138
5138,1CpPnanyFZqaTgxqLX76RQPhTHxueHfAYe,S1-COIN-5,Redeemed,5.00000000,0E-8,198986,483995,1347771612,1504781521
6286,1F6zHv3sAfpfGYESz3Xf3eGzkUq8RxhSkg,S1-COIN-1,Redeemed,1.00000000,0E-8,198986,483995,1347771612,1504781521
5788,1E3qeB6WXyJUoHDkwbZNMdcstwdp4EvChY,S1-COIN-1,Redeemed,1.00000000,0E-8,191549,483875,1343661576,1504721806
5790,1E47AqpRHyJqLhDaWPAR3wAxSB6VCxF5JR,S1-COIN-1,Redeemed,1.00000000,0E-8,191549,483875,1343661576,1504721806
5793,1E4Y4XAKFwsCqwzMddEfBmoLHTXTM3WXu5,S1-COIN-1,Redeemed,1.00000000,0E-8,191549,483873,1343661576,1504721353
5794,1E4YBZ63caap917v3A3G3Ucj24h1US4H8x,S1-COIN-1,Redeemed,1.00000000,0E-8,191549,483873,1343661576,1504721353
5787,1E3mWL5FEFJES4jfYQdMRx1bpCmv1o7ZfH,S1-COIN-1,Redeemed,1.00000000,0E-8,191549,483872,1343661576,1504721093
6136,1EuAzLz4195Pn7E3ffdHK7DAKkTG9t9baE,S1-COIN-1,Redeemed,1.00000000,0E-8,214115,483848,1356753889,1504710479
30332,125JG9cEiBoVEX7XjJJiWSikR4FUzusatz,S2-COIN-0.5,Redeemed,0.50000000,0.00383420,235527,483830,1368216750,1504700691
6512,1FNjG1ZMnVhthCcK5f3Y7fimNba8ik3nqA,S1-COIN-1,Redeemed,1.00000000,0E-8,214115,483822,1356753889,1504694535
22994,1CsLQcdCUfQNkh1RF6LxKn14T1KGWHQeUs,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,207783,483802,1352827417,1504684935
10770,1QCGCkefwMVwvSM55QjpJNJAmjiMLVgCT4,S1-COIN-25,Redeemed,25.00000000,0E-8,155413,483696,1322680927,1504636174
28936,1GoUhsD2wfFDTJhvcXm9st3oV3dJEnmuZT,S2-COIN-25,Redeemed,25.00000000,0E-8,161952,483653,1326429016,1504616829
19706,1CcnfJvfhww4R5zBi5B3U645EVmaSWsddu,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,209463,483546,1353820021,1504564872
3825,1A1JiDE3u8t4TNF1PbVR2o1YKnDppbeCsw,S1-COIN-1,Redeemed,1.00000000,0E-8,154439,483412,1322026520,1504500054
39898,134fWWcS5Uzjs6yhy6nHsqa6J9yMwPq2QY,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,227362,483159,1363950498,1504363583
15079,1Cad519Wyi1wmYHVtC1tixUqzMupSs9p9T,S2-COIN-1-2011,Redeemed,1.00000000,0.00975205,157022,482974,1323579848,1504272847
23726,1CsSiemy82ne4d8syHhx2G1yUm5GF1SHjJ,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,218241,482872,1359268999,1504218940
21768,1CsAj8rYTxsgdgT4uNkQmk9VvieaAeS8QW,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,218241,482864,1359268999,1504213000
21465,1Cs5vgJDutccqf6SiUycsT5JnWWwBG7kRK,S2-COIN-1-2013,Redeemed,1.00000000,1E-8,218241,482858,1359268999,1504212145
21534,1CS729jCuj8tvcAM4YodBBneozF9B3QvY7,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,218241,482858,1359268999,1504212145
22426,1CSfWyfyQMcrHFajxv2Cxo2gBysDP3tmLG,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,218241,482857,1359268999,1504209915
22555,1CsH7nP4Dp9nc6utH9JpsvFDpBN61KMRAn,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,218241,482857,1359268999,1504209915
23954,1CsUi85XdXPdFjWUVoJkhKbZV58nRRvcRz,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,218241,482853,1359268999,1504207567
11356,1Ab3Hof5WGwDhHuByTqy9LFi6mUDtEy2nm,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,153165,482774,1321223827,1504171014
31194,128F7BqvLBPQgdDhbkHQtkiXvRECr29J3R,S2-COIN-0.5,Redeemed,0.50000000,2E-8,248954,482750,1375052298,1504159835
1000,144PDcUMCpoyQS4RUNP8kjGvKpAyJiFijb,S1-COIN-1,Redeemed,1.00000000,0E-8,147112,482695,1317128537,1504123867
15845,1CajvLNXBM1goLEdYuHdBvT7z7NPrHoxhQ,S2-COIN-1-2012,Redeemed,1.00000000,1E-8,188065,482559,1341722125,1504054364
10366,1PfXdB4uaL2TLQXvBwyKdw16sZ9mg2nV98,S1-COIN-1,Redeemed,1.00000000,0E-8,168190,482333,1330055118,1503914616
10291,1PaZpYGiWhsoZ8sRCgt4iEgBEpxd2e7Ez,S1-COIN-1,Redeemed,1.00000000,0E-8,160690,482305,1325747862,1503893225
4728,1BVYFLnchmuopqrSQfY3B6WzBFmcWPrntQ,S1-COIN-5,Redeemed,5.00000000,0E-8,208447,482226,1353227420,1503851617
4730,1BwdgHqbbyf1iU7JDypgtePQyxTN5w2EDD,S1-COIN-5,Redeemed,5.00000000,0E-8,208447,482226,1353227420,1503851617
38902,1311nKaTuTaxPjcKztoJwuJS7DkZW2UGCj,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482205,1362029921,1503838678
38930,1316f7qDNDHRtXQ3u9CwzqpKZve3tGsyBk,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482205,1362029921,1503838678
38947,1318yVk7aeu1JBUtCmxQBokxqVv1sUoWkK,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482205,1362029921,1503838678
38979,131cP61vbKUJeiWDW4s7uDJdFKnRjGjRM2,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482205,1362029921,1503838678
39038,131iuPmuMQacMSH7bj6ohXqfsqGE9ngL8h,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482205,1362029921,1503838678
39064,131m7fugttcvPszzARNfHg2x38wL1YRuVD,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482205,1362029921,1503838678
39115,131Rfd2Qjt2m4FXerQGRvcurYaHAt4J6Rc,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482205,1362029921,1503838678
39136,131SqL5dmjAfXtWuAW8j99UEQ7eBWbQidU,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482205,1362029921,1503838678
39141,131tkiALwV3kTu5xL7JERFeiRbFPZVGzLf,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,482197,1362029921,1503833569
28337,1GL3TQN1f2nmxjcHJz4D4gHJi4sjeXkRZr,S2-COIN-25,Redeemed,25.00000000,0E-8,160062,481911,1325394976,1503616854
1491,158zEqc5ZX8NqZoNkW8QsZzdH3sTMDjQeg,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481897,1318973821,1503601232
32000,12AzXfvaDZ3duqT8jSDat1bJaaxEB49jq4,S2-COIN-0.5,Redeemed,0.50000000,0E-8,244700,481897,1372920493,1503601232
44066,13JcMjDKcAUhZWUbtsHKyVoszqEKZGWUY1,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,244700,481897,1372920493,1503601232
174,12Dw46Pantc9P12ncjtLiRWi8komw74DcK,S1-COIN-1,Redeemed,1.00000000,0E-8,144555,481704,1315532259,1503475579
4124,1ApVu55oGwuNYdqStRy8MRSz61UhD8FNfW,S1-COIN-1,Redeemed,1.00000000,0E-8,155734,481597,1322836928,1503389281
22132,1CSDQfLrAz2xMx4BHMLnVd85A1pgDzmYUm,S2-COIN-5,Redeemed,5.00000000,0E-8,226869,481436,1363759144,1503264119
1629,15HbkES9EHDcrgjR9Zby4JGaKREkjy5PBN,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481427,1318973821,1503255502
1486,158NgXKon2LBcL2XnTcBS4dnALDXVhjJbZ,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481426,1318973821,1503255342
1559,15DizgfuandcsqaJnmMMZFkEvdC1KFneqe,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481426,1318973821,1503255342
12573,1AgEn9yvDj3iJfCzK5idc2dwCHR77hjfzT,S2-COIN-10,Redeemed,10.00000000,0E-8,160062,481399,1325394976,1503238692
28558,1GLqyPAi6zNWDFiZv26UtAshuuADnQohPs,S2-COIN-25,Redeemed,25.00000000,0E-8,160062,481399,1325394976,1503238692
6049,1EPS2f4CpDvX3mBcWKYrQPfTdTLapVoQSn,S1-COIN-1,Redeemed,1.00000000,0E-8,200250,481396,1348456290,1503235255
6102,1EscrtPfR4yRK3sMnMbBb4WYy1WE8JzxGE,S1-COIN-1,Redeemed,1.00000000,2E-8,200250,481396,1348456290,1503235255
6607,1FubWUZ4LT7HRtSG4ssmrvBzG1kEPaDXvF,S1-COIN-1,Redeemed,1.00000000,0E-8,205716,481396,1351607150,1503235255
6636,1Fwcn3xUfy3yYpxi4H8F6tbYCeFPvQQBFB,S1-COIN-1,Redeemed,1.00000000,0E-8,205716,481396,1351607150,1503235255
6639,1fWDy7QYet87aPAFpBippLUyDjEA5exaz,S1-COIN-1,Redeemed,1.00000000,2E-8,205716,481396,1351607150,1503235255
41711,13AfVPodfiBj3UCWubKNet5PYt7eYBDy72,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,229320,481396,1364917068,1503235255
14486,1Ca6Nkg3XAFM12DbvQJRksu2kVwjJzMGTo,S2-COIN-1-2011,Redeemed,1.00000000,0E-8,157293,481385,1323748952,1503226823
6629,1FVxd75JZGck5gajePDy2UcYbaT9mbYw4Y,S1-COIN-1,Redeemed,1.00000000,0E-8,205716,481381,1351607150,1503223629
6637,1FwdEe7GcmmUxSFqCMoRFNArY4iEk2Y5kZ,S1-COIN-1,Redeemed,1.00000000,0E-8,205716,481381,1351607150,1503223629
1599,15FQmcH3PuuqCwaTySCF4LL7j5TvFrRjBq,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481380,1318973821,1503223540
1605,15fTmhbpa6HdXC7YReH4Uf58DwKFjDabx3,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481379,1318973821,1503223411
6036,1Eowxu3KWAVpEZ3UTDNAobE1fVH42ryEk3,S1-COIN-1,Redeemed,1.00000000,0E-8,200250,481379,1348456290,1503223411
6071,1EqqvDWvvcdoxb7kFW8iVd95NjFpj5ffLW,S1-COIN-1,Redeemed,1.00000000,0E-8,200250,481379,1348456290,1503223411
1556,15ddSs3AE63wwCXRwswNVE3yzHtfboCdTN,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481378,1318973821,1503223182
1557,15DGa5fvxRLZ2nK7ChbAYj4nVGEDer8AoA,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481378,1318973821,1503223182
1597,15fJkCCMgaKWR9obr3ZHgQh8TstUMWzPfE,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481378,1318973821,1503223182
1626,15H8BenLnnWt3iviCemFtjSTaMAD9NvaJw,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481378,1318973821,1503223182
6640,1FWfZk8fS845E5eBB9qrQCwWpNeeXpE4N3,S1-COIN-1,Redeemed,1.00000000,0E-8,205716,481378,1351607150,1503223182
1596,15fhcWkFHzAAzHZ2w6q9gr6bx5GFAjBKwD,S1-COIN-1,Redeemed,1.00000000,0E-8,149798,481364,1318973821,1503218797
39193,131ZNh9w7Yw9nUb12zcJrTqTBps3tuKifU,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,481350,1362029921,1503206856
39082,131NJY1JwRCx8BsHaLj1y4u5Q1N9qisjcq,S2-COIN-1-2013,Redeemed,1.00000000,1E-8,223535,481336,1362029921,1503195117
61541,1Agzxo1p8vLxyEdRmWjaCHAEn3z7QQTHQk,S3-COIN-0.1-AG,Redeemed,0.10000000,2E-8,260165,481309,1380166204,1503181945
1410,14Zg1N7sK7WGbBsuc8k24BNSvQzt8zVE2D,S1-COIN-25,Redeemed,25.00000000,0E-8,152584,481305,1320859665,1503178488
17082,1CaVn3rXdYjwpbVc2hMZXrRbdVV69iwn9Q,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,181302,481298,1337795174,1503170137
10740,1Q9jLNuhL2HoeExZZJpkY9rv77voTKqNPN,S1-COIN-25,Redeemed,25.00000000,0E-8,155413,481254,1322680927,1503149040
28154,1GDsiNHdFZ7dnHC8tVDHVYawHGWFm7hQ9j,S2-COIN-25,Redeemed,25.00000000,0E-8,161952,481251,1326429016,1503147183
38936,1317LeyBAD6UtMZyotdqi2bFkGxdr47Xke,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,223535,481161,1362029921,1503096638
10785,1QE4DkpC8EZJEywqf2JafsohGi3Q2QHLFH,S1-COIN-25,Redeemed,25.00000000,0E-8,159639,481152,1325133061,1503094071
28813,1GohzFPLq6mL8s9Xo9BKKreJZbjwSQMJix,S2-COIN-25,Redeemed,25.00000000,0E-8,161952,481152,1326429016,1503094071
39716,133sD1PFWk5gys3V5rxxGfzHhaZSDkpgkF,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,229320,481108,1364917068,1503068507
42087,13Bp7huzx3jmzzyM22CuHhw6STW6sKmhid,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,234583,481047,1367732370,1503030436
15382,1CafquE7ZQ58rcwtb4GdPuHrAbNyeUogb,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,188892,480981,1342192382,1502999092
27785,1GdBbVwXbYUjxBmwb4zrQHCVEdZ9mZvGRT,S2-COIN-25,Redeemed,25.00000000,0E-8,161952,480971,1326429016,1502993545
5919,1EgACUD4zeaTWwdm51QozaT4TnfiLRtCos,S1-COIN-1,Redeemed,1.00000000,0E-8,190815,480957,1343282326,1502986469
6202,1EYcDYeZH4mxu4G5PXV1Np3vu3Kj3K32qN,S1-COIN-1,Redeemed,1.00000000,0E-8,192593,480920,1344270461,1502967297
1764,15qqJbr9JXLpJsmo2NBie33kjA6owBUPkK,S1-COIN-1,Redeemed,1.00000000,0E-8,150499,480822,1319493391,1502918880
31295,128q3LXJKLeZQVywPSe6oMkFDupQiQvb9M,S2-COIN-0.5,Redeemed,0.50000000,0E-8,248954,480736,1375052298,1502859400
21572,1Cs7M15UJJ9Q6vaXPKVRTKUqZYvzzR7Vb4,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,210248,480725,1354250823,1502851629
41913,13B4NzhCQc27JRDNuNXxLWwR2NTQXtsxZU,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480706,1369804643,1502837348
42035,13BjH7a5MDaW4vCGeCoxmyKU3tSdz7morg,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480706,1369804643,1502837348
14414,1Ca5QuXPfWbb8hVuMNJPazY5ccCp8Fps8s,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,161615,480681,1326238718,1502823108
20353,1CCThdabzq5SjRuFf5E8HW9ry3RXqiQvV3,S2-COIN-1-2012,Redeemed,1.00000000,0E-8,206278,480617,1351951332,1502788607
23951,1CsuHb5BdLaF2WCt6VGCmVvT7SHMwpTtRu,S2-COIN-5,Redeemed,5.00000000,0E-8,216094,480588,1357885062,1502774923
41910,13B3uJN1pbrV6jXBDHpjsYumVkKgTGWj4e,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
41911,13B46jqDVMtnYFpyaoXWQdeUzFxW7aVDKf,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
41918,13B58BEfH71VxUF3KYCEdzSumWBXKhGzkY,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
41942,13B9vx4945uog4ayGJf8k4NU5nTASTMUHN,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
41951,13BAMZw6ewZ4zF1k1ph2RcLgj3evjMZeyr,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
41972,13BCRoTtAypyph3pmFdiXXFxDCjgEz7jdY,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
41979,13BDmST8Xg7y8MaXQ1a4ZFi9JBTATduWMn,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42001,13BfRjRvoEcUmHMdodBmdJSKzoWUQqtTnA,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42024,13BhWr1ejoTkvKXoXJWueYBzYaPMvcswJX,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42030,13BiyXo3g9uGFz4ZsFKMMaYrFsUm3TgQDs,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42037,13BjiBmQAJMVKsTwyiVeL7C5rhBQCxhgNv,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42081,13Bnys5cNE3wZPJ6pdA5szLL8bzLJ3ATmg,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42133,13BtcYwyCSs6RcATjHKy9EPSA7y675is4D,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42134,13Btd1hGs5mqy32dM4njdVKo2LeXA5cesM,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42137,13BtiXiRsVHswuhgC9shy6VjzDLTQBPEBm,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42165,13BWcvNu3ziXjLnxN5XGEQ2CfoHbKXRaTJ,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42176,13Bxr4aSeuLUbg5Ze5dJYb8Xjo2SNVJEt5,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42184,13ByowukmwDuneosL5m9VN3gNgVCzYTPAB,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
42197,13Bzqs9ogcF1iWxyPwyWSatxEp1RJwvDMD,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480570,1369804643,1502762002
41936,13B8RCtQ7DMzjQv92xH2De3pGce69gs7HZ,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
41954,13BAy9yADMoS72izrwPh9Wc8fB8cXJpyTa,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
41962,13BbnBEgdA6qBGNgBTBSa5Pa5g1XNwVEVy,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
41971,13Bck96oTCEo3nLNFzeATB7ScXxG4zMyDA,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
41988,13BeWP3ArU7dr7k5yYMFL1v7vdCJMEoK6V,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
42000,13BfpoiCNvYGNkqujCJagQN47P6b45EYjG,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
42018,13Bh5yHka9hChtVhANbCKq6sBu4zh6vz2q,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
42067,13BMHsP5i76Uj63rnaYQikvUaHsEsC7Wk1,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
42078,13BnT2dXxWqd3zyDNMEDbvZwhdqJurst1q,S2-COIN-1-2013,Redeemed,1.00000000,0E-8,238464,480561,1369804643,1502755589
